language,text,time,id,originalId,details
en,"Only operates Monday to Saturday, and local campaigners have yet to persuade TfL to run it on Sundays as well, sadly... UPDATE: https://consultations.tfl.gov.uk/buses/route-b12",2012-08-25,49316,4c88f40d97828cfac800a0aa,http://tour-pedia.org/api/getPlaceDetails?id=49316
en,Runs from Erith - Joydens Wood via Bexleyheath,2012-12-30,49316,4c88f40d97828cfac800a0aa,http://tour-pedia.org/api/getPlaceDetails?id=49316
en,Consultation now open to run this route on Sundays. Respond here if you'd like that. It'll start in April 2013 if it goes ahead! https://consultations.tfl.gov.uk/buses/route-b12,2013-03-15,49316,4c88f40d97828cfac800a0aa,http://tour-pedia.org/api/getPlaceDetails?id=49316
en,Bus stincks as hell .. No where to breath..pls never board a megabus if u find itself in same situation .. Driver rude as he ever would be..,2012-01-08,49321,4c8912f610523704d2bdc5f1,http://tour-pedia.org/api/getPlaceDetails?id=49321
en,"Be nice to Driver and he will be nice to you, if you be a C*nt dont be surprised if you find that he/she is not happy. Coaches drive on roads where traffic can occur.",2012-01-17,49321,4c8912f610523704d2bdc5f1,http://tour-pedia.org/api/getPlaceDetails?id=49321
en,Use the black cabs outside the station with their lights to get you home safely and cheaper than the mini cabs! Or if there are none try Tweetalondoncab via twitter!,2010-09-09,49327,4c89309297828cfad043a2aa,http://tour-pedia.org/api/getPlaceDetails?id=49327
en,Try getting on the train instead of sitting on the platform.,2011-08-28,49341,4c89e673a92fa09393a28cbf,http://tour-pedia.org/api/getPlaceDetails?id=49341
en,This train is going around the world,2012-04-01,49341,4c89e673a92fa09393a28cbf,http://tour-pedia.org/api/getPlaceDetails?id=49341
en,Don't drive round the barriers - dumbwaystodie.com,2013-06-02,49364,4c8a6fc72e3337047ba5c341,http://tour-pedia.org/api/getPlaceDetails?id=49364
en,im at home..,2010-10-24,49374,4c8a80271eafb1f749e17a35,http://tour-pedia.org/api/getPlaceDetails?id=49374
en,"How dare TFL change the name of the bus stop from ""Coles Green Road - Ox and Gate"" to ""Alder Grove""",2011-05-18,49374,4c8a80271eafb1f749e17a35,http://tour-pedia.org/api/getPlaceDetails?id=49374
en,First class disabled seat has VERY narrow access. Not suitable for anything larger than a 16 in canvas width.  Toilet not wheelchair accessible. Must be able to transfer to use.,2012-04-06,49385,4c8aafd952a98cfa62ea2ee9,http://tour-pedia.org/api/getPlaceDetails?id=49385
en,1st Class wheelchair seat has no table or plug access. Small ledge for drinks only,2012-04-06,49385,4c8aafd952a98cfa62ea2ee9,http://tour-pedia.org/api/getPlaceDetails?id=49385
en,No through traffic (other than takeaway delivery scooters and cycles),2013-01-13,49389,4c8b23ad52a98cfaf39e33e9,http://tour-pedia.org/api/getPlaceDetails?id=49389
en,"Also called Wapping-Rotherhithe Tunnel,  tunnel designed by Marc Isambard Brunel and completed in 1843",2011-08-05,49453,4c8cd5eff0ce236a486f1bef,http://tour-pedia.org/api/getPlaceDetails?id=49453
en,Be sure to sit upstairs in business class on the 747. Perfect privacy for the flight to Seattle.,2011-07-17,49454,4c8cd881f87e224b67393805,http://tour-pedia.org/api/getPlaceDetails?id=49454
en,This flight is always full - check in online to have any chance of a decent seat.,2013-10-08,49454,4c8cd881f87e224b67393805,http://tour-pedia.org/api/getPlaceDetails?id=49454
en,Try to avoid the prat at the end of the road that looks like Princess Fiona in Shrek !,2011-02-26,49461,4c8ce5fd8018a1cdd46af0d2,http://tour-pedia.org/api/getPlaceDetails?id=49461
en,Be nice to yr neighbours,2012-03-29,49461,4c8ce5fd8018a1cdd46af0d2,http://tour-pedia.org/api/getPlaceDetails?id=49461
en,Select uk radio 99.3fm,2012-04-07,49461,4c8ce5fd8018a1cdd46af0d2,http://tour-pedia.org/api/getPlaceDetails?id=49461
en,Dump yr crap rnd the garages in shorham they're all pikeys already !!!,2012-04-12,49461,4c8ce5fd8018a1cdd46af0d2,http://tour-pedia.org/api/getPlaceDetails?id=49461
en,The happy bus all the way to sunny surbiton,2011-08-22,49473,4c8d18f15e048cfa28a7d2cd,http://tour-pedia.org/api/getPlaceDetails?id=49473
en,"Actually made of sponge, not money.",2012-10-31,49480,4c8d41e7ed3ab60cb7fc6e21,http://tour-pedia.org/api/getPlaceDetails?id=49480
en,No need to go to the west end. Party's here!,2012-05-09,49490,4c8de7291992a1cd8c0bd9fb,http://tour-pedia.org/api/getPlaceDetails?id=49490
en,Ff,2010-11-22,49498,4c8e1b54b3bcb60cd97c5627,http://tour-pedia.org/api/getPlaceDetails?id=49498
en,"Dr Haas & Dr Smeaton have excellent bedside manners. I would highly recommend registering with either if you reside in N4. This surgery is busy, but I always manage to get a timely appointment.",2010-09-13,49499,4c8e2090b3bcb60c50b15627,http://tour-pedia.org/api/getPlaceDetails?id=49499
en,Dr Brothers is awesome. That is all :),2011-09-20,49499,4c8e2090b3bcb60c50b15627,http://tour-pedia.org/api/getPlaceDetails?id=49499
en,"Great service, very serious and knowledgeable people. Recommended.",2013-07-09,49502,4c8e36e9a8de224b98672501,http://tour-pedia.org/api/getPlaceDetails?id=49502
en,No barriers on Platform 8 and it's the main walking route to the H&C/Circle line platforms.,2011-07-22,49514,4c8e72bf1992a1cda4e0ddfb,http://tour-pedia.org/api/getPlaceDetails?id=49514
en,"Here's a tip, let season ticket scum like me sit in First Class off peak. These HSTs are packed in standard, but have 2 posh carriages filled with nowt but air",2011-09-08,49514,4c8e72bf1992a1cda4e0ddfb,http://tour-pedia.org/api/getPlaceDetails?id=49514
en,It's a platform!,2012-04-04,49514,4c8e72bf1992a1cda4e0ddfb,http://tour-pedia.org/api/getPlaceDetails?id=49514
en,"If you want to sit in first class, buy a first class ticket buddy.",2013-02-27,49514,4c8e72bf1992a1cda4e0ddfb,http://tour-pedia.org/api/getPlaceDetails?id=49514
en,Check what line you're on before entering the station!,2011-09-13,49515,4c8e753258668cfa513ad2ec,http://tour-pedia.org/api/getPlaceDetails?id=49515
en,Joyful Monday commute...,2012-03-12,49515,4c8e753258668cfa513ad2ec,http://tour-pedia.org/api/getPlaceDetails?id=49515
en,Dismal place. Avoid if you can.,2013-09-09,49515,4c8e753258668cfa513ad2ec,http://tour-pedia.org/api/getPlaceDetails?id=49515
en,They have an upstairs portion to the lounge. Better seating/facilities,2010-02-21,49547,4c8fbf54160ea09369eed0fc,http://tour-pedia.org/api/getPlaceDetails?id=49547
en,"This is the SAS/Air Canada Lounge at T3 Heathrow - Grab yourself a Singha beer, and some Ramen and enjoy!",2010-05-06,49547,4c8fbf54160ea09369eed0fc,http://tour-pedia.org/api/getPlaceDetails?id=49547
en,Hot dog Friday's!!!!,2010-10-22,49547,4c8fbf54160ea09369eed0fc,http://tour-pedia.org/api/getPlaceDetails?id=49547
en,Great lounge catering to all Star Alliance customers. Upstairs is quiet; showers are super-convenient.,2010-10-26,49547,4c8fbf54160ea09369eed0fc,http://tour-pedia.org/api/getPlaceDetails?id=49547
en,Wifi: name: LHR pass: SAS,2010-11-23,49547,4c8fbf54160ea09369eed0fc,http://tour-pedia.org/api/getPlaceDetails?id=49547
en,This is Thai Airways Business class Lounge also.,2010-12-30,49547,4c8fbf54160ea09369eed0fc,http://tour-pedia.org/api/getPlaceDetails?id=49547
en,And Air Canada uses this lounge too. Better than Lufthansa lounge.,2011-01-03,49547,4c8fbf54160ea09369eed0fc,http://tour-pedia.org/api/getPlaceDetails?id=49547
en,"If you're a plane spotter, go upstairs the views are better...may even spot an increasingly rare SAS MadDog ;)",2011-01-10,49547,4c8fbf54160ea09369eed0fc,http://tour-pedia.org/api/getPlaceDetails?id=49547
en,"If you're a plane spotter, go upstairs the views are better...may even spot an increasingly rare SAS MadDog ;)",2011-01-10,49547,4c8fbf54160ea09369eed0fc,http://tour-pedia.org/api/getPlaceDetails?id=49547
en,"plenty of comfort chairs ,,, salad bar,,shower room etc",2011-02-07,49547,4c8fbf54160ea09369eed0fc,http://tour-pedia.org/api/getPlaceDetails?id=49547
en,"Air Canada uses this lounge too. Nice hot chocolate , soda , snack ,comfort chairs , salad bar,shower room and .......  Free wifi.",2011-03-27,49547,4c8fbf54160ea09369eed0fc,http://tour-pedia.org/api/getPlaceDetails?id=49547
en,"Showers have the best water pressure - the best thing after a redeye, and have a hot breakfast sandwich after!",2011-05-21,49547,4c8fbf54160ea09369eed0fc,http://tour-pedia.org/api/getPlaceDetails?id=49547
en,Don't ask to store a bag if hitting London before connecting onward. They will cite 'security' reasons and direct you to a left luggage place a few doors down where those reasons don't apply. Dumb.,2011-05-21,49547,4c8fbf54160ea09369eed0fc,http://tour-pedia.org/api/getPlaceDetails?id=49547
en,Terrible speed in WiFi,2011-08-15,49547,4c8fbf54160ea09369eed0fc,http://tour-pedia.org/api/getPlaceDetails?id=49547
en,"Yep, one of the better lounges at Heathrow",2011-08-25,49547,4c8fbf54160ea09369eed0fc,http://tour-pedia.org/api/getPlaceDetails?id=49547
af,Cheese is good,2011-08-27,49547,4c8fbf54160ea09369eed0fc,http://tour-pedia.org/api/getPlaceDetails?id=49547
en,This is nowhere near a business lounge! Even public hall area is much better!!!,2011-08-28,49547,4c8fbf54160ea09369eed0fc,http://tour-pedia.org/api/getPlaceDetails?id=49547
en,"Only hot dogs. No hot food unless u count instant cup noodles. Wat is this?! This is also 1st class lounge for star alliance. Omg. Wait til u see Asia's first class lounge, especially Bangkok n Tokyo.",2011-09-09,49547,4c8fbf54160ea09369eed0fc,http://tour-pedia.org/api/getPlaceDetails?id=49547
en,The WiFi access code is on a sign posted on the wall around from reception when you first walk in.,2011-09-11,49547,4c8fbf54160ea09369eed0fc,http://tour-pedia.org/api/getPlaceDetails?id=49547
en,Crappiest lounge at lhr.,2011-09-21,49547,4c8fbf54160ea09369eed0fc,http://tour-pedia.org/api/getPlaceDetails?id=49547
en,SAS London Lounge also serves as TG lounge and many other Star carriers.,2011-10-06,49547,4c8fbf54160ea09369eed0fc,http://tour-pedia.org/api/getPlaceDetails?id=49547
en,"United premier exec gets you in. And, the coffee machine makes a killer cappuccino. At 5:30am this is a food thing",2011-10-08,49547,4c8fbf54160ea09369eed0fc,http://tour-pedia.org/api/getPlaceDetails?id=49547
en,Not bad breakfast food. Can't go wrong with porridge and honey.,2011-10-22,49547,4c8fbf54160ea09369eed0fc,http://tour-pedia.org/api/getPlaceDetails?id=49547
en,"The wifi is now on an open network, no password required.",2011-10-30,49547,4c8fbf54160ea09369eed0fc,http://tour-pedia.org/api/getPlaceDetails?id=49547
pl,wi-fi pw now: SASMD80,2012-03-14,49547,4c8fbf54160ea09369eed0fc,http://tour-pedia.org/api/getPlaceDetails?id=49547
en,Don't sit in the seat the guy just pissed himself in.,2011-06-24,49551,4c8fcb1204a1b60c4a10a23e,http://tour-pedia.org/api/getPlaceDetails?id=49551
en,Runs from Brent Cross - Finsbury Park via Hampstead,2012-10-28,49551,4c8fcb1204a1b60c4a10a23e,http://tour-pedia.org/api/getPlaceDetails?id=49551
en,If you are going Brent Cross to Archway or vice versa this is the quickest route. Quicker than the C11 or 143 with the added bonus of the upstairs view.,2013-05-04,49551,4c8fcb1204a1b60c4a10a23e,http://tour-pedia.org/api/getPlaceDetails?id=49551
en,"If it's sunny, a nice ride through Hampstead Heath to Brent Cross",2013-06-08,49551,4c8fcb1204a1b60c4a10a23e,http://tour-pedia.org/api/getPlaceDetails?id=49551
en,Belsize lane is a fabulous place. Have been living on it for 15 years,2011-03-06,49552,4c8fdf63b6d1a143a8f3be0f,http://tour-pedia.org/api/getPlaceDetails?id=49552
en,"Traffic diversion on bus 237 at the moment, allow extra time",2010-03-15,49574,4c90ffd6ae45224b9d1de497,http://tour-pedia.org/api/getPlaceDetails?id=49574
en,Matthew is retarded,2010-08-08,49574,4c90ffd6ae45224b9d1de497,http://tour-pedia.org/api/getPlaceDetails?id=49574
en,Runs from Hounslow Heath - White City via Brentford,2012-11-09,49574,4c90ffd6ae45224b9d1de497,http://tour-pedia.org/api/getPlaceDetails?id=49574
so,Dr. Ubayasiri is good.,2011-11-28,49589,4c91efa97088a14344dab443,http://tour-pedia.org/api/getPlaceDetails?id=49589
en,Don't get here early expecting them to be running on time...,2012-03-07,49589,4c91efa97088a14344dab443,http://tour-pedia.org/api/getPlaceDetails?id=49589
en,"This was used in a scene for the film 28 Days Later. Unfortunately it was abandoned on the cutting room floor. If you've ever been here, you'll know why.",2011-11-16,49600,4c92446e7088a143bfe3b743,http://tour-pedia.org/api/getPlaceDetails?id=49600
en,Runs from Plumstead Station - Whitehall via Blackheath,2012-10-27,49619,4c930f812bf7b60cc523680a,http://tour-pedia.org/api/getPlaceDetails?id=49619
en,Says it takes 20 mins to walk from Duty Free but only took me 5 (and I didn't use the travelator).,2011-08-14,49637,4c93814058d4b60c49ba1f29,http://tour-pedia.org/api/getPlaceDetails?id=49637
en,I agree was flying on a wed so airport not all that crowded but the walk was closer to 5-7 minutes from where we ate (strada) good pizza btw,2012-02-01,49637,4c93814058d4b60c49ba1f29,http://tour-pedia.org/api/getPlaceDetails?id=49637
en,"Walking times are a bit exaggerated, it doesn't take more than 10 minutes (and not 20!) to walk from the shopping hub in T3 to gate 30.",2012-04-17,49637,4c93814058d4b60c49ba1f29,http://tour-pedia.org/api/getPlaceDetails?id=49637
da,İnternet ,2012-11-30,49637,4c93814058d4b60c49ba1f29,http://tour-pedia.org/api/getPlaceDetails?id=49637
en,Says it takes 20 mins to walk from Duty Free but only took me 2 mins since I was about to miss my flight..  (and I didn't use the travelator).,2013-01-09,49637,4c93814058d4b60c49ba1f29,http://tour-pedia.org/api/getPlaceDetails?id=49637
en,its indeed not that far from the duty free,2013-03-25,49637,4c93814058d4b60c49ba1f29,http://tour-pedia.org/api/getPlaceDetails?id=49637
en,toilets are downstairs,2013-03-25,49637,4c93814058d4b60c49ba1f29,http://tour-pedia.org/api/getPlaceDetails?id=49637
en,"Travel to Liverpool Street, Enfield Town & Cheshunt. Interconnect with London Underground, Victoria line.",2010-09-27,49652,4c93b1e303413704a5116bef,http://tour-pedia.org/api/getPlaceDetails?id=49652
en,"Don't order the coffee on platform 2. Expensive, luke-warm colored water.",2011-04-14,49652,4c93b1e303413704a5116bef,http://tour-pedia.org/api/getPlaceDetails?id=49652
en,Highly recommend visiting here if you’re after an authentic anti-social London experience. And it's free... If you don't get mugged.,2011-07-24,49652,4c93b1e303413704a5116bef,http://tour-pedia.org/api/getPlaceDetails?id=49652
en,Avoid Victoria line at all cost and take the railway instead!,2011-11-13,49652,4c93b1e303413704a5116bef,http://tour-pedia.org/api/getPlaceDetails?id=49652
en,"Try a day stroll in Tottenham to see such sights as drunks at 8am, people spitting more than breath i and more criminals than you imagine",2012-03-26,49652,4c93b1e303413704a5116bef,http://tour-pedia.org/api/getPlaceDetails?id=49652
en,No fucking tubes,2012-05-13,49652,4c93b1e303413704a5116bef,http://tour-pedia.org/api/getPlaceDetails?id=49652
en,Why not get up get active and keep MOVing with MOVband - www.fit4-future.co.uk,2012-09-16,49652,4c93b1e303413704a5116bef,http://tour-pedia.org/api/getPlaceDetails?id=49652
en,If you're here at say 11am its dead quiet apart from the hobo singing wildly.,2012-09-21,49652,4c93b1e303413704a5116bef,http://tour-pedia.org/api/getPlaceDetails?id=49652
en,"If you're on the way to Liverpool Str and feeling hungry, I would recommend Poppies Fish & Chips restaurant in Hanbury Str, Spitalfields. 1940's retro decor and experience.",2013-01-15,49652,4c93b1e303413704a5116bef,http://tour-pedia.org/api/getPlaceDetails?id=49652
en,Shit hole of the earth,2013-06-25,49652,4c93b1e303413704a5116bef,http://tour-pedia.org/api/getPlaceDetails?id=49652
en,"A lot of drunk people, not friendly environment.",2013-10-01,49652,4c93b1e303413704a5116bef,http://tour-pedia.org/api/getPlaceDetails?id=49652
en,It gets very fighty on this bus.,2010-03-31,49653,4c93bcbf94a0236aeb028612,http://tour-pedia.org/api/getPlaceDetails?id=49653
en,Runs from Deptford - Marylebone Station via Westminster,2012-12-30,49653,4c93bcbf94a0236aeb028612,http://tour-pedia.org/api/getPlaceDetails?id=49653
en,the waiting room has a few books to read. not much but something.,2010-11-09,49698,4c94e9e8f7cfa1cd0a30b815,http://tour-pedia.org/api/getPlaceDetails?id=49698
en,get on next to the billboard for exit at Bookham,2010-11-23,49698,4c94e9e8f7cfa1cd0a30b815,http://tour-pedia.org/api/getPlaceDetails?id=49698
en,You can get on a train here.,2010-10-10,49719,4c9527de533aa093676fc645,http://tour-pedia.org/api/getPlaceDetails?id=49719
en,front of train for new Malden,2010-11-23,49719,4c9527de533aa093676fc645,http://tour-pedia.org/api/getPlaceDetails?id=49719
en,Try china grill .. Not bad for bad Chinese food,2010-12-19,49725,4c957969c8a1bfb7bfaf24f3,http://tour-pedia.org/api/getPlaceDetails?id=49725
en,One better than gate B35...,2013-10-31,49737,4c95d918f244b1f706802f1d,http://tour-pedia.org/api/getPlaceDetails?id=49737
en,The George IV is the place to be and then next door to All Bar One,2011-01-02,49752,4c961e2638dd8cfa1a72d862,http://tour-pedia.org/api/getPlaceDetails?id=49752
en,Jamie C is wrong. Both of those places are full of chavs and wannabe city boys. Avoid.,2011-04-11,49752,4c961e2638dd8cfa1a72d862,http://tour-pedia.org/api/getPlaceDetails?id=49752
en,Be sure to check out the cheese stand on Saturday's market. The vendor can recommend a wine to accompany each cheese you buy.,2012-01-18,49765,4c9650a0533aa0938aa8d045,http://tour-pedia.org/api/getPlaceDetails?id=49765
en,Always smells of wee this bus,2011-06-14,49772,4c96683694a0236a7fb19e12,http://tour-pedia.org/api/getPlaceDetails?id=49772
en,Bendy bus 207 ends tonight!! R.I.P.,2011-12-09,49772,4c96683694a0236a7fb19e12,http://tour-pedia.org/api/getPlaceDetails?id=49772
en,Runs from Hayes By Pass - White City via Eailing,2012-10-28,49772,4c96683694a0236a7fb19e12,http://tour-pedia.org/api/getPlaceDetails?id=49772
en,They like to check tickets @7a.m.,2013-07-17,49772,4c96683694a0236a7fb19e12,http://tour-pedia.org/api/getPlaceDetails?id=49772
en,12:30 National Express service to Enfield Town.,2011-04-12,49778,4c96770ff244b1f7c5b3341d,http://tour-pedia.org/api/getPlaceDetails?id=49778
en,Not always. Chingford tonight,2012-12-11,49778,4c96770ff244b1f7c5b3341d,http://tour-pedia.org/api/getPlaceDetails?id=49778
en,"Not always, chingford tonight",2012-12-11,49778,4c96770ff244b1f7c5b3341d,http://tour-pedia.org/api/getPlaceDetails?id=49778
en,18:18 service goes to Chingford,2013-09-26,49778,4c96770ff244b1f7c5b3341d,http://tour-pedia.org/api/getPlaceDetails?id=49778
en,"Set your alarm a couple of hours later, you'll get to work at the same time from this station :D District line FTW (read: FAIL).",2010-10-26,49788,4c97215872dd224bf2f0b191,http://tour-pedia.org/api/getPlaceDetails?id=49788
en,express bus with limited stops,2012-11-12,49795,4c975cfe6b35a143be4335dc,http://tour-pedia.org/api/getPlaceDetails?id=49795
en,"Double the decks, less than double the speed and keeping the same lingering fried chicken smell of its 207 relation as it crawls along the Uxbridge Rd",2011-09-14,49796,4c975d68f7cfa1cd3fa3cd15,http://tour-pedia.org/api/getPlaceDetails?id=49796
en,Be careful of the mice and cockroaches,2010-12-06,49812,4c97c1e50fa7236a52e4699b,http://tour-pedia.org/api/getPlaceDetails?id=49812
en,Get here early ...,2010-02-17,49818,4c9862642778224b60c8a368,http://tour-pedia.org/api/getPlaceDetails?id=49818
en,Dissapointed by the Whisky selection - they've only got High Commissioner:(,2010-04-05,49818,4c9862642778224b60c8a368,http://tour-pedia.org/api/getPlaceDetails?id=49818
en,They have USA 120v plugs here!,2010-08-18,49818,4c9862642778224b60c8a368,http://tour-pedia.org/api/getPlaceDetails?id=49818
en,This is a beautiful lounge with plenty of seating.  They have a self-service bar with a decent selection and fairly good food.  The only problem is that WiFi is expensive.,2010-09-21,49818,4c9862642778224b60c8a368,http://tour-pedia.org/api/getPlaceDetails?id=49818
en,"Update, free WiFi via AA's BTOpenZone",2010-09-30,49818,4c9862642778224b60c8a368,http://tour-pedia.org/api/getPlaceDetails?id=49818
en,Terrible washroom. Be warned to check before entering,2010-10-10,49818,4c9862642778224b60c8a368,http://tour-pedia.org/api/getPlaceDetails?id=49818
en,The new free wifi is wonderful...look for BTOpenZone-American,2010-11-14,49818,4c9862642778224b60c8a368,http://tour-pedia.org/api/getPlaceDetails?id=49818
en,"Better fresh fruit selection and bar selection in Chicago. In lounge service isn't very welcoming or friendly, but I love having power cord options for multiple countries built into the tables.",2011-02-27,49818,4c9862642778224b60c8a368,http://tour-pedia.org/api/getPlaceDetails?id=49818
en,"Showers, showers, showers ..and a decent cappuccino.",2011-03-27,49818,4c9862642778224b60c8a368,http://tour-pedia.org/api/getPlaceDetails?id=49818
en,This lounge rates a solid B- compared the BA Lounges in Terminal 5. The WiFi is not free.,2011-08-17,49818,4c9862642778224b60c8a368,http://tour-pedia.org/api/getPlaceDetails?id=49818
en,"Wifi is free as of my last 2 visits, August 2011.",2011-09-25,49818,4c9862642778224b60c8a368,http://tour-pedia.org/api/getPlaceDetails?id=49818
en,"Tasty snacks and fast, free wifi",2011-10-02,49818,4c9862642778224b60c8a368,http://tour-pedia.org/api/getPlaceDetails?id=49818
en,There is free wifi. Don't complain about bs,2011-10-25,49818,4c9862642778224b60c8a368,http://tour-pedia.org/api/getPlaceDetails?id=49818
en,Free wifi!,2011-11-03,49818,4c9862642778224b60c8a368,http://tour-pedia.org/api/getPlaceDetails?id=49818
en,"This is the absolute best Admirals Club I have ever visited. Large, quiet, fantastic reclining chairs & free open bar & food. MIA could learn some things from LHR.",2011-11-06,49818,4c9862642778224b60c8a368,http://tour-pedia.org/api/getPlaceDetails?id=49818
en,Crap.  If you can get in here you can probably get in the BA lounge so why bother?,2011-12-14,49818,4c9862642778224b60c8a368,http://tour-pedia.org/api/getPlaceDetails?id=49818
en,Not as good as the ba first lounge next door so if you have one world emerald status go to ba first instead,2011-12-22,49818,4c9862642778224b60c8a368,http://tour-pedia.org/api/getPlaceDetails?id=49818
en,The wi-fi IS free!!,2012-01-03,49818,4c9862642778224b60c8a368,http://tour-pedia.org/api/getPlaceDetails?id=49818
en,"Yes, if you are Emerald (Executive Platinum) you can go to the BA Galleries First Galleries lounge. The AA Flagship has nice showers and better flight information about AA's service.",2012-02-20,49818,4c9862642778224b60c8a368,http://tour-pedia.org/api/getPlaceDetails?id=49818
en,Need to add some bourbon to the bar: Beam or Maker's Mark would be great!,2012-02-22,49818,4c9862642778224b60c8a368,http://tour-pedia.org/api/getPlaceDetails?id=49818
en,Wifi is free. Cooked to order comp breakfast. You don't pay to be in Flagship so don't bitch about the freebies.,2012-03-11,49818,4c9862642778224b60c8a368,http://tour-pedia.org/api/getPlaceDetails?id=49818
en,Much better than O'hare. Lunch food offering better than breakfast.,2012-03-12,49818,4c9862642778224b60c8a368,http://tour-pedia.org/api/getPlaceDetails?id=49818
en,TV lounge chairs are nice and comfy. WiFi is free ... Just select BT open zone and click on other provider at bottom of pop up page.,2012-04-08,49818,4c9862642778224b60c8a368,http://tour-pedia.org/api/getPlaceDetails?id=49818
en,"Bt openzone click free access, it's not obvious.",2012-09-23,49818,4c9862642778224b60c8a368,http://tour-pedia.org/api/getPlaceDetails?id=49818
en,Good choice of drinks and magazines. Very nice.,2012-11-25,49818,4c9862642778224b60c8a368,http://tour-pedia.org/api/getPlaceDetails?id=49818
en,Surprisingly good cream of mushroom soup.,2012-11-28,49818,4c9862642778224b60c8a368,http://tour-pedia.org/api/getPlaceDetails?id=49818
en,"The walk from here to US bound gates is on the upper bound...  20 minutes if you're a fast walker, 25 minutes if not",2013-02-18,49818,4c9862642778224b60c8a368,http://tour-pedia.org/api/getPlaceDetails?id=49818
en,"Great club. Plenty of outlets for charging, comfortable seating and good food.",2013-03-05,49818,4c9862642778224b60c8a368,http://tour-pedia.org/api/getPlaceDetails?id=49818
en,The BA club may be a little better but there are always fewer families with kids in tow when I'm here.,2013-03-17,49818,4c9862642778224b60c8a368,http://tour-pedia.org/api/getPlaceDetails?id=49818
en,Showers in the Admirals club are much better and larger than those in T5 BA lounges.  Better air conditioning too!,2013-03-27,49818,4c9862642778224b60c8a368,http://tour-pedia.org/api/getPlaceDetails?id=49818
en,"Go all the way to the far back corner for plenty of free seats with outlets, it's own refreshment bar, and excellent views down the Tarmac.",2013-03-30,49818,4c9862642778224b60c8a368,http://tour-pedia.org/api/getPlaceDetails?id=49818
en,Espresso machine is down. Grab your coffee from Starbucks before coming here.,2013-05-10,49818,4c9862642778224b60c8a368,http://tour-pedia.org/api/getPlaceDetails?id=49818
en,The most comfortable chairs are located in the tv area,2013-05-13,49818,4c9862642778224b60c8a368,http://tour-pedia.org/api/getPlaceDetails?id=49818
en,"Great shower facilities, but use them before 9am as they get full.",2013-06-23,49818,4c9862642778224b60c8a368,http://tour-pedia.org/api/getPlaceDetails?id=49818
en,Wifi is horrible,2013-08-09,49818,4c9862642778224b60c8a368,http://tour-pedia.org/api/getPlaceDetails?id=49818
en,Change for chiltern rail to Aylesbury will get you to rickmansworth much quicker,2011-08-03,49830,4c98c1347b9d3704b7bce085,http://tour-pedia.org/api/getPlaceDetails?id=49830
en,Met line trains to Amersham and Chesham often leave from Platform 1 instead of 3. Listen for announcements.,2011-10-27,49830,4c98c1347b9d3704b7bce085,http://tour-pedia.org/api/getPlaceDetails?id=49830
en,For drunk hungry commuters kebabland is right outside the main station entrance,2012-03-21,49830,4c98c1347b9d3704b7bce085,http://tour-pedia.org/api/getPlaceDetails?id=49830
en,It's easily forgotten but Chiltern Railways is the fastest way to London.,2012-05-08,49830,4c98c1347b9d3704b7bce085,http://tour-pedia.org/api/getPlaceDetails?id=49830
en,"In one of the most beautiful neighbourhoods in London. Apart from a convention centre, check out the very interesting exhibitions and events taking place on a monthly basis.",2013-02-22,49834,4c98e9dfd799a1cd2c67b652,http://tour-pedia.org/api/getPlaceDetails?id=49834
en,Good service what comes to booze. Nice staff and reasonable prizes.,2012-03-03,49835,4c98ed89b6ee236ab966aca7,http://tour-pedia.org/api/getPlaceDetails?id=49835
en,"<iframe src=""http://foursquare.com/button.html?tid=4cebe950af1360fc24b5be8d&color=dark"" allowtransparency=""true"" frameborder=""0"" scrolling=""no"" style=""width:165px; height:25px;""></iframe>",2010-11-23,49863,4c99dd09a004a1cd31f2426e,http://tour-pedia.org/api/getPlaceDetails?id=49863
en,A boring stretch of road.... At least it's heading north!,2011-02-20,49872,4c9a3190d4b1b1f72d14ce35,http://tour-pedia.org/api/getPlaceDetails?id=49872
en,You can park your car here. Will wonders never cease?,2013-03-31,49880,4c9ae268d4b1b1f7e855d435,http://tour-pedia.org/api/getPlaceDetails?id=49880
en,Great place to get stabbed!,2012-03-18,49884,4c9b0e5beaa5a1432d98d1e4,http://tour-pedia.org/api/getPlaceDetails?id=49884
en,Ride it from tolworth to Kingston,2010-12-13,49904,4c9b8552b8e9224be041573d,http://tour-pedia.org/api/getPlaceDetails?id=49904
en,It's a race track apparently... Fine by us!,2011-08-03,49906,4c9b9714d4b1b1f75c53da35,http://tour-pedia.org/api/getPlaceDetails?id=49906
en,"Seriously people... Take out your liquids, please!",2011-12-08,49939,4c9cedec8afca09368e6f115,http://tour-pedia.org/api/getPlaceDetails?id=49939
es,Be prepared to queue!!,2012-02-04,49939,4c9cedec8afca09368e6f115,http://tour-pedia.org/api/getPlaceDetails?id=49939
en,If you have an ePassport and are over 18 use the ePassport gates,2012-02-21,49939,4c9cedec8afca09368e6f115,http://tour-pedia.org/api/getPlaceDetails?id=49939
fr,Queues!! 30 min wait!,2012-04-18,49939,4c9cedec8afca09368e6f115,http://tour-pedia.org/api/getPlaceDetails?id=49939
en,Fly into London-Gatwick (LGW). It's quicker.,2012-04-19,49939,4c9cedec8afca09368e6f115,http://tour-pedia.org/api/getPlaceDetails?id=49939
